"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"10.10.3.10","202.90.156.76","59979","443",,"77","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1224","UDP"
"10.10.3.10","202.90.156.76","59979","443",,"77","UDP"
"10.10.3.10","202.90.156.76","59979","443",,"1294","UDP"
"10.10.3.10","202.90.156.76","59979","443",,"172","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"78","UDP"
"10.10.3.10","202.90.156.76","59979","443",,"77","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"214","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"105","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1288","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1039","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1286","UDP"
"10.10.3.10","202.90.156.76","59979","443",,"86","UDP"
"10.10.3.10","202.90.156.76","59979","443",,"77","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1228","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1286","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"401","UDP"
